    2000
      2.71935      2.72029      2.72041      2.72086      2.72173      2.72295
      2.72419      2.72575      2.72748      2.72942      2.73242      2.73320
      2.73418      2.73613      2.73791      2.73956      2.74081      2.74080
      2.74327      2.74443      2.74537      2.74436      2.74603      2.74836
      2.75006      2.75001      2.75129      2.75053      2.74978      2.74962
      2.74990      2.75025      2.75068      2.75055      2.75065      2.75139
      2.75226      2.75247      2.75274      2.75266      2.75279      2.75287
      2.75333      2.75333      2.75339      2.75368      2.75349      2.75347
      2.75353      2.75357      2.75360      2.75374      2.75414      2.75391
      2.75357      2.75342      2.75383      2.75457      2.75477      2.75482
      2.75499      2.75534      2.75556      2.75537      2.75466      2.75454
      2.75435      2.75458      2.75543      2.75591      2.75474      2.75479
      2.75476      2.75635      2.75652      2.75653      2.75648      2.75545
      2.75585      2.75592      2.75743      2.75730      2.75697      2.75716
      2.75728      2.75731      2.75727      2.75717      2.75684      2.75679
      2.75676      2.75534      2.75543      2.75686      2.75671      2.75663
      2.75680      2.75691      2.75541      2.75500      2.75587      2.75528
      2.75469      2.75283      2.75278      2.75259      2.75226      2.75244
      2.75221      2.75287      2.75236      2.75177      2.75132      2.75079
      2.74929      2.74908      2.74874      2.74832      2.74763      2.74700
      2.74651      2.74652      2.74625      2.74575      2.74544      2.74460
      2.74401      2.74397      2.74404      2.74385      2.74281      2.74078
      2.74062      2.74352      2.74314      2.74299      2.74263      2.74224
      2.74214      2.74224      2.74183      2.74120      2.74104      2.74095
      2.74078      2.73934      2.73909      2.73860      2.73796      2.73794
      2.73767      2.73716      2.73674      2.73652      2.73625      2.73561
      2.73463      2.73366      2.73318      2.73272      2.73198      2.73103
      2.73031      2.73017      2.73028      2.72978      2.72812      2.72800
      2.73041      2.72994      2.72985      2.72952      2.72926      2.72789
      2.72787      2.72760      2.72730      2.72717      2.72733      2.72746
      2.72749      2.72716      2.72730      2.72761      2.72889      2.72701
      2.72667      2.72656      2.72606      2.72564      2.72505      2.72440
      2.72458      2.72437      2.72385      2.72295      2.72206      2.72159
      2.72145      2.72130      2.72076      2.72020      2.71997      2.71991
      2.71961      2.71913      2.71831      2.71771      2.71725      2.71670
      2.71667      2.71655      2.71641      2.71755      2.71721      2.71526
      2.71482      2.71493      2.71489      2.71481      2.71466      2.71452
      2.71397      2.71342      2.71284      2.71239      2.71193      2.71194
      2.71178      2.71166      2.71134      2.71065      2.70968      2.70909
      2.70994      2.70936      2.70892      2.70748      2.70723      2.70695
      2.70640      2.70568      2.70480      2.70425      2.70380      2.70303
      2.70365      2.70358      2.70300      2.70222      2.70151      2.70102
      2.70065      2.69909      2.69894      2.69846      2.69809      2.69778
      2.69764      2.69706      2.69639      2.69729      2.69695      2.69648
      2.69609      2.69593      2.69554      2.69504      2.69341      2.69316
      2.69312      2.69289      2.69369      2.69342      2.69176      2.69194
      2.69154      2.69097      2.69034      2.68988      2.68950      2.68916
      2.68944      2.68942      2.68962      2.68982      2.68967      2.68960
      2.68966      2.68978      2.68955      2.68909      2.68886      2.68875
      2.68867      2.68848      2.68857      2.68818      2.68766      2.68730
      2.68709      2.68674      2.68652      2.68644      2.68616      2.68600
      2.68566      2.68524      2.68646      2.68613      2.68589      2.68563
      2.68369      2.68317      2.68263      2.68233      2.68207      2.68180
      2.68152      2.68106      2.68077      2.68041      2.67994      2.67933
      2.67903      2.67857      2.67815      2.67797      2.67916      2.67785
      2.67768      2.67764      2.67901      2.67879      2.67845      2.67843
