    2000
      2.41406      2.41483      2.41529      2.41603      2.41643      2.41711
      2.41802      2.41795      2.41840      2.41867      2.41966      2.42046
      2.42200      2.42311      2.42448      2.42601      2.42714      2.42852
      2.42966      2.43108      2.43186      2.43295      2.43403      2.43505
      2.43588      2.43605      2.43635      2.43697      2.43740      2.43798
      2.43780      2.43759      2.43791      2.43785      2.43776      2.43826
      2.43846      2.43856      2.43806      2.43843      2.43891      2.43948
      2.43960      2.43928      2.43903      2.43857      2.43835      2.43818
      2.43849      2.43819      2.43790      2.43794      2.43773      2.43776
      2.43784      2.43706      2.43624      2.43634      2.43649      2.43582
      2.43551      2.43484      2.43457      2.43405      2.43387      2.43387
      2.43328      2.43287      2.43249      2.43209      2.43152      2.43065
      2.43005      2.42919      2.42904      2.42910      2.42980      2.42976
      2.42914      2.42909      2.42888      2.42915      2.42919      2.42912
      2.42910      2.42924      2.42946      2.42931      2.42873      2.42885
      2.42819      2.42798      2.42772      2.42787      2.42749      2.42720
      2.42740      2.42758      2.42718      2.42671      2.42679      2.42675
      2.42644      2.42583      2.42529      2.42569      2.42532      2.42489
      2.42510      2.42432      2.42368      2.42287      2.42282      2.42264
      2.42228      2.42167      2.42073      2.42004      2.41981      2.41929
      2.41840      2.41841      2.41885      2.41845      2.41801      2.41828
      2.41829      2.41795      2.41754      2.41724      2.41714      2.41688
      2.41655      2.41625      2.41634      2.41644      2.41605      2.41561
      2.41565      2.41595      2.41589      2.41578      2.41573      2.41563
      2.41530      2.41480      2.41459      2.41442      2.41433      2.41338
      2.41254      2.41177      2.41158      2.41120      2.41133      2.41090
      2.41042      2.40956      2.40927      2.40833      2.40758      2.40736
      2.40675      2.40626      2.40573      2.40569      2.40543      2.40539
      2.40502      2.40465      2.40456      2.40452      2.40466      2.40390
      2.40371      2.40384      2.40340      2.40259      2.40228      2.40219
      2.40152      2.40115      2.40079      2.40088      2.40073      2.40034
      2.39984      2.39995      2.39992      2.39925      2.39901      2.39939
      2.39920      2.39885      2.39827      2.39782      2.39763      2.39718
      2.39643      2.39619      2.39589      2.39622      2.39602      2.39576
      2.39549      2.39570      2.39598      2.39572      2.39567      2.39586
      2.39553      2.39561      2.39574      2.39522      2.39529      2.39580
      2.39589      2.39556      2.39522      2.39444      2.39440      2.39423
      2.39398      2.39406      2.39357      2.39303      2.39301      2.39276
      2.39225      2.39178      2.39146      2.39130      2.39126      2.39101
      2.39092      2.39084      2.39069      2.39015      2.38963      2.38971
      2.38936      2.38903      2.38891      2.38927      2.38936      2.38922
      2.38895      2.38821      2.38746      2.38731      2.38708      2.38669
      2.38605      2.38602      2.38579      2.38543      2.38502      2.38500
      2.38491      2.38438      2.38399      2.38378      2.38384      2.38423
      2.38404      2.38425      2.38424      2.38432      2.38413      2.38347
      2.38304      2.38250      2.38213      2.38191      2.38157      2.38152
      2.38138      2.38113      2.38125      2.38099      2.38064      2.38016
      2.38116      2.37963      2.37993      2.38031      2.38045      2.38018
      2.37970      2.37916      2.37889      2.37874      2.37842      2.37827
      2.37779      2.37755      2.37775      2.37791      2.37798      2.37719
      2.37698      2.37721      2.37701      2.37653      2.37627      2.37589
      2.37546      2.37517      2.37524      2.37520      2.37513      2.37519
      2.37525      2.37542      2.37566      2.37581      2.37610      2.37623
      2.37614      2.37568      2.37496      2.37466      2.37414      2.37403
      2.37407      2.37377      2.37368      2.37323      2.37254      2.37205
      2.37166      2.37135      2.37090      2.37052      2.37023      2.37016
      2.37000      2.36952      2.36979      2.36981      2.36989      2.37004
      2.37012      2.36987      2.36895      2.36814      2.36753      2.36747
      2.36721      2.36712      2.36683      2.36668      2.36578      2.36570
      2.36595      2.36580      2.36523      2.36431      2.36430      2.36424
      2.36359      2.36361      2.36361      2.36342      2.36306      2.36291
      2.36319      2.36308      2.36289      2.36285      2.36261      2.36236
      2.36197      2.36210      2.36199      2.36164      2.36100      2.36108
      2.36127      2.36121      2.36140      2.36134      2.36093      2.36038
      2.36031      2.36032      2.35987      2.35933      2.35917      2.35891
      2.35870      2.35818      2.35792      2.35820      2.35776      2.35737
      2.35742      2.35726      2.35670      2.35645      2.35609      2.35543
      2.35517      2.35514      2.35496      2.35420      2.35367      2.35315
      2.35283      2.35190      2.35100      2.35052      2.35027      2.34955
      2.34937      2.34913      2.34845      2.34830      2.34810      2.34726
      2.34701      2.34658      2.34622      2.34607      2.34603      2.34579
      2.34531      2.34487      2.34542      2.34586      2.34533      2.34505
      2.34480      2.34440      2.34371      2.34349      2.34312      2.34245
      2.34210      2.34177      2.34175      2.34142      2.34046      2.33995
      2.34032      2.34038      2.34020      2.33981      2.33955      2.33923
      2.33915      2.33905      2.33897      2.33868      2.33814      2.33768
      2.33748      2.33705      2.33651      2.33624      2.33626      2.33594
      2.33538      2.33465      2.33453      2.33465      2.33463      2.33400
      2.33346      2.33328      2.33342      2.33328      2.33271      2.33232
      2.33228      2.33207      2.33191      2.33129      2.33092      2.33049
      2.33012      2.32989      2.32935      2.32889      2.32858      2.32796
      2.32745      2.32687      2.32612      2.32581      2.32585      2.32544
      2.32488      2.32447      2.32420      2.32383      2.32343      2.32321
      2.32331      2.32340      2.32343      2.32347      2.32316      2.32301
      2.32291      2.32252      2.32205      2.32174      2.32188      2.32123
      2.32078      2.32022      2.32013      2.32003      2.31950      2.31901
      2.31881      2.31881      2.31857      2.31847      2.31875      2.31944
      2.31947      2.31898      2.31879      2.31877      2.32059      2.31951
      2.31968      2.31946      2.31889      2.31846      2.31821      2.31810
      2.31810      2.31786      2.31781      2.31762      2.31697      2.31694
